,ID,CAP,Età,Data_evento_1,Feat_A_1,Feat_A_2,Feat_A_3,Feat_A_4,Feat_A_5,Feat_A_6,Data_evento_2,Feat_B_1,Feat_B_2,Feat_B_3,Feat_B_4,Feat_B_5,Feat_B_6,Target_1,Feat_C_1,Feat_C_2,Feat_C_3,Feat_C_4,Feat_C_6,Feat_C_5,Target_2
381,381,00139,22.0,13472611200.0,1.86,2.6,6.52,652.0,22.6244,8.701692307692309,13472611200.0,2.0,7.3,140.0,280.0,1.3,22.4,0.0,18.7,16.4,35.099999999999994,12.299465240641716,3.5,0.0,0.0
382,382,,,13505184000.0,,,,,,,,,,,,,,,15.7,14.1,29.799999999999997,10.191082802547768,0.0,0.0,0.0
383,383,,,13462588800.0,,,,,,,,,,,,,,,6.4,7.3,13.7,12.328767123287664,2.0,1.5,0.0
384,384,,,13484966400.0,,,,,,,,,,,,,,,29.0,24.0,53.0,17.24137931034483,2.0,0.0,0.0
385,385,00071,20.0,13435027200.0,7.25,3.58,5.53,553.0,19.189100000000003,5.360083798882682,13436755200.0,2.0,7.4,0.1,0.2,0.3,0.0,0.0,7.8,9.2,17.0,15.21739130434782,4.0,0.0,0.0
386,386,00132,24.0,13395542400.0,1.65,3.15,1.22,122.0,4.2334000000000005,1.3439365079365082,13395542400.0,2.0,7.36,150.0,300.0,0.5,72.0,0.0,18.0,17.0,35.0,5.555555555555555,3.0,0.0,0.0
387,387,NA,19.0,13570934400.0,1.96,2.17,6.3,630.0,21.861,10.074193548387097,13570934400.0,2.0,7.3,40.0,80.0,0.5,8.8,0.0,18.9,16.4,35.3,13.22751322751323,2.0,0.0,0.0
388,388,,,13492828800.0,,3.03,7.11,711.0,24.6717,8.142475247524754,,,,,,,,,13.5,12.3,25.8,8.888888888888884,3.0,0.0,0.0
389,389,,,13423881600.0,,,,,,,,,,,,,,,18.3,16.9,35.2,7.650273224043727,3.0,0.0,0.0
390,390,00174,21.0,13455936000.0,3.3,4.46,7.55,755.0,26.1985,5.874103139013453,13320201600.0,0.7,7.6,120.0,84.0,0.6,20.328,0.0,18.9,18.5,37.4,2.116402116402109,0.0,0.0,0.0
391,391,00136,21.0,13517020800.0,1.21,3.8,5.18,518.0,17.9746,4.730157894736842,13517020800.0,5.0,7.2,8.0,40.0,0.5,2.04,0.0,17.2,12.4,29.6,27.90697674418604,2.0,0.0,0.0
392,392,,,13456800000.0,,,,,,,,,,,,,,,12.3,15.4,27.700000000000003,20.129870129870127,0.0,0.0,0.0
393,393,,,13402368000.0,,,,,,,,,,,,,,,13.0,15.0,28.0,13.333333333333334,0.0,0.0,0.0
394,394,NA,33.0,13427769600.0,4.84,1.82,5.87,587.0,20.3689,11.191703296703297,13424486400.0,2.5,7.5,8.0,20.0,0.3,0.6,0.0,11.4,13.2,24.6,13.63636363636363,3.5,0.0,0.0
395,395,00132,33.0,13378521600.0,5.72,3.99,8.29,828.9999999999999,28.766299999999998,7.209598997493734,13373683200.0,6.0,7.5,3.0,18.0,0.8,0.0,0.0,14.0,12.0,26.0,14.285714285714285,3.0,0.0,0.0
396,396,,,13389062400.0,,,,,,,,,,,,,,,19.0,15.0,34.0,21.052631578947366,0.0,0.0,0.0
397,397,,,13487990400.0,,,,,,,,,,,,,,,15.9,15.0,30.9,5.660377358490568,0.0,0.0,0.0
398,398,,,13465008000.0,,,,,,,,,,,,,,,13.5,14.7,28.2,8.163265306122444,4.0,1.5,0.0
399,399,,,13444444800.0,,,,,,,,,,,,,,,14.5,18.6,33.1,22.04301075268818,0.0,0.0,0.0
400,400,,,13434163200.0,,,,,,,,,,,,,,,14.7,15.9,30.6,7.547169811320761,0.0,0.0,0.0
401,401,,,13413600000.0,,,,,,,,,,,,,,,11.2,9.7,20.9,13.392857142857142,3.0,2.0,0.0
402,402,,,13484966400.0,,,,,,,,,,,,,,,14.0,15.0,29.0,6.666666666666667,1.0,1.0,0.0
403,403,00141,22.0,13605667200.0,2.07,2.74,7.4,740.0,25.678000000000004,9.37153284671533,13605667200.0,3.2,7.5,35.0,112.0,0.7,5.376,0.0,22.7,14.6,37.3,35.68281938325991,3.0,0.0,0.0
404,404,,,13487990400.0,,,,,,,,,,,,,,,23.4,17.3,40.7,26.068376068376057,2.0,0.0,0.0
405,405,04100,30.0,13580006400.0,3.3,4.14,6.72,672.0,23.3184,5.632463768115943,13580006400.0,0.5,7.5,110.0,55.0,9.2,5.5,0.0,15.9,15.2,31.1,4.402515723270447,3.0,0.0,0.0
406,406,,,13403923200.0,,,,,,,,,,,,,,,10.0,7.0,17.0,30.0,3.0,0.0,0.0
407,407,,,13496112000.0,,,,,,,,,,,,,,,19.7,18.9,38.599999999999994,4.0609137055837605,3.5,0.0,0.0
408,408,,,13514169600.0,,,,,,,,,,,,,,,19.3,17.5,36.8,9.326424870466326,2.0,0.0,0.0
409,409,,,13338604800.0,,,,,,,,,,,,,,,10.0,9.7,19.7,3.000000000000007,1.5,0.0,0.0
410,410,00024,30.0,13445654400.0,1.03,1.89,3.93,393.0,13.637100000000002,7.215396825396827,13440470400.0,1.8,7.5,32.0,57.6,1.1,4.608,0.0,16.2,17.1,33.3,5.263157894736854,2.0,0.0,0.0
411,411,,,13363401600.0,,,,,,,,,,,,,,,13.0,9.0,22.0,30.76923076923077,2.5,2.5,0.0
412,412,00124,36.0,13471660800.0,12.86,4.2,4.89,488.99999999999994,16.9683,4.040071428571428,13465008000.0,1.8,7.4,0.0,0.0,0.5,0.0,1.0,10.0,12.0,22.0,16.666666666666664,3.5,1.5,0.0
413,413,00177,19.0,13444099200.0,4.55,1.76,2.57,257.0,8.9179,5.066988636363636,13444099200.0,3.2,7.4,42.0,134.4,0.4,15.12,0.0,15.0,10.2,25.2,32.00000000000001,4.0,1.0,0.0
414,414,,,13387852800.0,,,,,,,,,,,,,,,24.0,21.0,45.0,12.5,3.0,0.0,0.0
415,415,,53.0,13601952000.0,,3.24,8.29971181556196,829.9711815561959,28.8,8.88888888888889,13601952000.0,,,,,,,,14.8,7.6,22.4,48.64864864864865,3.0,0.0,0.0
416,416,,,13372819200.0,,,,,,,,,,,,,,,15.0,12.0,27.0,20.0,3.0,0.0,0.0
417,417,,,13400035200.0,,,,,,,,,,,,,,,18.4,10.5,28.9,42.93478260869565,0.0,0.0,0.0
418,418,,,13348627200.0,,,,,,,,,,,,,,,16.8,12.7,29.5,24.404761904761912,4.0,0.0,0.0
419,419,,,13372214400.0,,,,,,,,,,,,,,,17.0,12.0,29.0,29.411764705882355,2.5,0.0,0.0
420,420,,,13548816000.0,,,,,,,,,,,,,,,14.5,18.7,33.2,22.45989304812834,2.0,0.0,0.0
421,421,00174,42.0,13536374400.0,4.12,3.38,6.72,672.0,23.3184,6.898934911242604,13534819200.0,2.0,7.4,28.0,56.0,0.4,6.16,0.0,14.0,11.1,25.1,20.714285714285715,0.0,0.0,0.0
422,422,,,13465008000.0,,,,,,,,,,,,,,,17.2,11.6,28.799999999999997,32.558139534883715,3.0,2.5,0.0
423,423,,,13536374400.0,,,,,,,,,,,,,,,21.5,20.4,41.9,5.116279069767449,1.0,0.0,0.0
424,424,,,13496803200.0,,,,,,,,,,,,,,,14.0,11.8,25.8,15.714285714285708,2.0,0.0,0.0
425,425,,,13461120000.0,,,,,,,,,,,,,,,29.7,29.9,59.599999999999994,0.6688963210702318,0.0,0.0,0.0
426,426,,,13383360000.0,,,,,,,,,,,,,,,21.0,22.0,43.0,4.545454545454546,2.0,0.0,0.0
427,427,04010,19.0,13503888000.0,2.43,1.27,4.18,418.0,14.5046,11.420944881889763,13488336000.0,2.8,7.2,100.0,280.0,0.7,41.58,0.0,14.2,11.8,26.0,16.901408450704217,0.0,2.0,0.0
428,428,00159,34.0,13377052800.0,5.34,2.61,4.11,411.00000000000006,14.261700000000001,5.464252873563219,13373683200.0,2.8,7.5,1.0,2.8,0.4,0.0,0.0,11.0,9.9,20.9,9.999999999999996,0.0,0.0,0.0
429,429,00168,35.0,13412390400.0,3.17,1.64,4.65,465.00000000000006,16.1355,9.838719512195123,13411267200.0,5.0,7.4,1.5,7.5,0.2,0.06,0.0,11.8,11.4,23.200000000000003,3.3898305084745792,4.0,0.0,0.0
430,430,04100,33.0,13471660800.0,3.08,4.36,8.55,855.0000000000001,29.668500000000005,6.804701834862386,13467686400.0,2.0,7.5,26.0,52.0,1.1,3.432,0.0,14.6,10.2,24.799999999999997,30.136986301369866,3.0,2.0,0.0
431,431,,,13384310400.0,,,,,,,,,,,,,,,12.7,12.6,25.299999999999997,0.7874015748031469,0.0,0.0,0.0
432,432,00069,38.0,13383100800.0,2.48,1.97,5.9,590.0,20.473000000000003,10.392385786802032,13383100800.0,7.2,7.5,52.0,374.40000000000003,0.3,86.48640000000002,0.0,21.0,21.0,42.0,0.0,2.0,0.0,0.0
433,433,,,13371264000.0,,,,,,,,,,,,,,,18.0,16.0,34.0,11.11111111111111,3.0,1.0,0.0
434,434,00199,22.0,13600569600.0,3.9,3.0,4.45,445.0,15.441500000000001,5.147166666666667,13600569600.0,2.0,7.7,16.0,32.0,1.0,1.152,0.0,11.3,12.7,24.0,11.023622047244084,3.0,0.0,0.0
435,435,,,13452652800.0,,,,,,,,,,,,,,,13.6,12.5,26.1,8.088235294117645,2.5,0.0,0.0
436,436,00172,42.0,13388457600.0,2.6,,,,,,13420598400.0,,,,,,,,22.0,20.0,42.0,9.090909090909092,4.0,0.0,0.0
437,437,,,13350700800.0,,,,,,,,,,,,,,,18.0,15.0,33.0,16.666666666666664,3.0,2.0,0.0
438,438,00172,23.0,13384224000.0,7.49,2.81,3.24,324.0,11.2428,4.000996441281139,13409712000.0,1.4,7.6,34.0,47.599999999999994,0.9,2.3799999999999994,0.0,13.0,13.0,26.0,0.0,4.0,0.0,0.0
439,439,00040,34.0,13505184000.0,6.4,5.77,3.88,388.0,13.4636,2.333379549393414,13519180800.0,4.8,7.5,0.0,0.0,0.3,0.0,1.0,9.9,11.1,21.0,10.810810810810805,1.0,1.0,0.0
440,440,,,13367376000.0,,,,,,,,,,,,,,,19.0,17.0,36.0,10.526315789473683,2.0,0.0,0.0
441,441,00133,18.0,13557024000.0,2.05,5.3,6.74,674.0,23.387800000000002,4.412792452830189,13557024000.0,2.9,7.3,170.0,493.0,0.7,82.824,0.0,18.3,18.8,37.1,2.6595744680851063,0.0,0.0,0.0
442,442,,,13371264000.0,,,,,,,,,,,,,,,8.5,9.5,18.0,10.526315789473683,0.0,0.0,0.0
443,443,00019,42.0,13489459200.0,0.82,0.53,,,,,13489459200.0,,,,,,,,23.4,22.5,45.9,3.84615384615384,2.5,0.0,0.0
444,444,,,13461120000.0,,,,,,,,,,,,,,,2.2,2.1,4.3,4.545454545454549,0.0,0.0,0.0
445,445,00154,39.0,13473216000.0,4.27,3.74,3.27,327.0,11.346900000000002,3.0339304812834227,13473043200.0,1.2,7.4,10.0,12.0,1.3,0.06,0.0,10.1,9.2,19.299999999999997,8.910891089108915,2.5,0.0,0.0
446,446,,20.0,13422672000.0,,,,,,,13422931200.0,4.0,7.5,25.0,100.0,0.6,13.6,0.0,15.5,15.2,30.7,1.9354838709677464,0.0,0.0,0.0
447,447,,,13497667200.0,,,,,,,,,,,,,,,20.1,21.8,41.900000000000006,7.798165137614675,3.0,0.0,0.0
448,448,,,13544409600.0,,,,,,,,,,,,,,,16.2,15.2,31.4,6.17283950617284,0.0,0.0,0.0
449,449,00034,18.0,13516070400.0,2.6,2.41,4.04,404.0,14.0188,5.816929460580913,13537929600.0,3.0,7.4,90.0,270.0,1.2,23.76,0.0,11.0,9.5,20.5,13.636363636363635,3.0,0.0,0.0
450,450,,,13428806400.0,,,,,,,,,,,,,,,15.5,13.0,28.5,16.129032258064516,0.0,0.0,0.0
451,451,,,13472006400.0,,,,,,,,,,,,,,,7.6,8.8,16.4,13.636363636363647,2.0,0.0,0.0
452,452,,,13367030400.0,,,,,,,,,,,,,,,19.0,12.0,31.0,36.84210526315789,0.0,0.0,0.0
453,453,00132,19.0,13550371200.0,2.28,5.11,6.55,655.0,22.7285,4.44784735812133,13562380800.0,4.0,7.3,85.0,340.0,0.9,37.4,0.0,16.2,14.6,30.799999999999997,9.87654320987654,3.0,0.0,0.0
454,454,,29.0,13558233600.0,,,,,,,,,,,,,,,14.5,14.0,28.5,3.4482758620689653,3.0,0.0,0.0
455,455,,,13352515200.0,,,9.25,925.0,32.097500000000004,,13299897600.0,,,,,,,,17.0,15.0,32.0,11.76470588235294,0.0,0.0,0.0
456,456,,,13333161600.0,,,,,,,,,,,,,,,15.7,20.9,36.599999999999994,24.880382775119617,0.0,0.0,0.0
457,457,00156,25.0,13382755200.0,1.53,1.8,5.99,599.0,20.785300000000003,11.547388888888891,13382409600.0,4.0,7.6,40.0,160.0,1.2,19.2,0.0,17.0,16.0,33.0,5.88235294117647,4.0,1.0,0.0
458,458,,52.0,13395715200.0,,,,,,,,,,,,,,,19.0,0.0,19.0,100.0,0.0,0.0,0.0
459,459,,,13515984000.0,,,,,,,,,,,,,,,19.7,22.0,41.7,10.454545454545459,1.0,0.0,0.0
460,460,00127,33.0,13487385600.0,11.52,3.64,6.38,638.0,22.1386,6.0820329670329665,13488681600.0,3.5,7.5,2.0,7.0,0.6,0.0,0.0,7.6,8.3,15.9,8.433734939759049,0.0,0.0,0.0
461,461,,18.0,13408761600.0,,,,,,,,,,,,,,,17.5,0.0,17.5,100.0,0.0,2.0,0.0
462,462,NA,41.0,13366425600.0,3.49,4.44,5.83,583.0,20.2301,4.556328828828828,13362969600.0,2.4,7.5,110.0,264.0,0.5,39.204,0.0,15.0,13.0,28.0,13.333333333333334,0.0,0.0,0.0
463,463,01100,26.0,13517798400.0,9.25,3.73,5.24,524.0,18.1828,4.874745308310992,13517798400.0,2.6,7.3,1.0,2.6,0.3,0.0156,0.0,7.9,9.4,17.3,15.957446808510637,0.0,2.0,0.0
464,464,,,13498531200.0,,,,,,,,,,,,,,,12.9,13.1,26.0,1.526717557251903,1.0,0.0,0.0
465,465,00015,32.0,13435718400.0,3.89,4.51,5.54,554.0,19.2238,4.2624833702882485,13453776000.0,3.5,7.4,25.0,87.5,0.5,8.75,0.0,15.4,9.8,25.200000000000003,36.36363636363636,2.5,1.5,0.0
466,466,,,13431398400.0,,,,,,,,,,,,,,,19.9,19.9,39.8,0.0,1.0,0.0,0.0
467,467,01016,40.0,13399689600.0,4.75,2.99,2.72,272.0,9.438400000000001,3.156655518394649,13399689600.0,6.0,7.0,3.0,18.0,0.2,0.0,0.0,17.0,18.0,35.0,5.555555555555555,0.0,0.0,0.0
468,468,,18.0,13572144000.0,,,,,,,,,,,,,,,16.0,13.7,29.7,14.375000000000004,2.0,0.0,0.0
469,469,,,13489891200.0,,,,,,,,,,,,,,,12.6,11.8,24.4,6.349206349206341,0.0,1.0,0.0
470,470,03012,18.0,13524278400.0,5.82,3.89,5.69,569.0,19.744300000000003,5.075655526992288,13524624000.0,,,,,,,,7.7,8.5,16.2,9.411764705882351,0.0,0.0,0.0
471,471,00040,34.0,13430188800.0,13.74,8.31,5.13,513.0,17.8011,2.142129963898917,13429584000.0,0.6,7.8,8.0,4.8,1.4,0.144,0.0,7.4,7.1,14.5,4.054054054054063,1.0,0.0,0.0
472,472,00039,26.0,13491878400.0,4.54,4.24,7.42,742.0,25.747400000000003,6.072500000000001,13491878400.0,,,,,,,,11.9,13.1,25.0,9.160305343511444,0.0,0.0,0.0
473,473,,,13491360000.0,,,,,,,,,,,,,,,32.1,35.9,68.0,10.584958217270188,2.0,0.0,0.0
474,474,00155,31.0,13462329600.0,6.7,3.8,8.17,817.0,28.3499,7.460500000000001,13460256000.0,3.5,7.4,26.0,91.0,0.8,8.008,0.0,11.9,10.8,22.700000000000003,9.243697478991592,2.5,0.0,0.0
475,475,,,13451356800.0,,,,,,,,,,,,,,,15.0,13.0,28.0,13.333333333333334,2.0,0.0,0.0
476,476,00141,29.0,13561516800.0,6.6,4.7,,,,,13554864000.0,2.5,7.2,126.0,315.0,0.6,45.36,0.0,13.6,11.7,25.299999999999997,13.970588235294121,0.0,0.0,0.0
477,477,,,13473820800.0,,,,,,,,,,,,,,,7.8,7.8,15.6,0.0,0.0,0.0,0.0
478,478,00133,29.0,13460169600.0,3.34,3.62,5.71,571.0,19.8137,5.473397790055249,13460947200.0,1.5,7.4,0.1,0.15,0.4,0.0,0.0,15.9,14.8,30.700000000000003,6.9182389937106885,2.0,0.0,0.0
479,479,,,13551840000.0,,,,,,,,,,,,,,,17.2,19.3,36.5,10.880829015544048,2.0,0.0,0.0
480,480,,,13351305600.0,,,,,,,,,,,,,,,20.0,16.0,36.0,20.0,4.0,0.0,0.0
481,481,00040,28.0,13485830400.0,7.86,3.45,3.87,387.0,13.4289,3.892434782608696,13486176000.0,2.2,7.4,20.0,44.0,0.4,3.08,0.0,6.2,7.9,14.100000000000001,21.518987341772153,2.5,0.0,0.0
482,482,,,13420857600.0,,,,,,,,,,,,,,,9.7,9.4,19.1,3.0927835051546286,2.5,0.0,0.0
483,483,,,13487731200.0,,,,,,,,,,,,,,,16.4,18.7,35.099999999999994,12.299465240641716,3.5,0.0,0.0
484,484,00011,48.0,13403664000.0,2.54,0.8,3.02,302.0,10.4794,13.09925,13403664000.0,4.5,7.5,58.0,261.0,0.5,45.675,0.0,16.0,15.0,31.0,6.25,0.0,0.0,0.0
485,485,,,13399344000.0,,,,,,,,,,,,,,,18.0,19.0,37.0,5.263157894736842,4.0,1.0,0.0
486,486,,,13454467200.0,,,,,,,,,,,,,,,20.8,16.5,37.3,20.673076923076923,0.0,1.0,0.0
487,487,00156,34.0,13428115200.0,19.56,3.61,4.43,443.0,15.3721,4.258199445983379,13420944000.0,6.0,7.5,1.0,6.0,0.5,0.036,0.0,11.3,9.1,20.4,19.469026548672574,2.0,1.0,0.0
488,488,00030,20.0,13588128000.0,4.11,3.95,6.82,682.0,23.6654,5.991240506329114,13588128000.0,3.6,7.6,53.0,190.8,1.6,17.172,0.0,16.8,17.9,34.7,6.1452513966480335,0.0,0.0,0.0
489,489,58100,35.0,13441680000.0,7.38,2.03,8.04,803.9999999999999,27.898799999999998,13.743251231527093,13434940800.0,5.3,7.7,3.0,15.899999999999999,0.4,0.0,0.0,16.0,14.0,30.0,12.5,3.0,0.0,0.0
490,490,,,13383964800.0,,,,,,,,,,,,,,,8.0,10.0,18.0,20.0,2.0,2.0,0.0
491,491,00043,,13592880000.0,6.0,4.7,4.36,436.00000000000006,15.129200000000003,3.218978723404256,13592880000.0,,,,,,,,15.0,10.2,25.2,32.00000000000001,0.0,0.0,0.0
492,492,,,13551840000.0,,,,,,,,,,,,,,,19.5,18.5,38.0,5.128205128205128,1.0,0.0,0.0
493,493,,,13389148800.0,,,,,,,,,,,,,,,11.8,9.3,21.1,21.1864406779661,0.0,0.0,0.0
494,494,,,13462329600.0,,,,,,,,,,,,,,,16.1,12.6,28.700000000000003,21.73913043478262,3.5,1.0,0.0
495,495,00048,42.0,13458614400.0,4.33,1.87,3.13,313.0,10.8611,5.80807486631016,13477190400.0,1.8,7.5,24.0,43.2,0.6,1.08,0.0,14.1,14.4,28.5,2.083333333333338,2.5,1.0,0.0
496,496,,,13423622400.0,,,,,,,,,,,,,,,13.2,11.8,25.0,10.606060606060595,0.0,0.0,0.0
497,497,,,13479782400.0,,,,,,,,,,,,,,,15.0,13.7,28.7,8.666666666666671,0.0,0.0,0.0
498,498,,,13527475200.0,,,,,,,,,,,,,,,16.1,16.5,32.6,2.4242424242424154,0.0,0.0,0.0
499,499,00062,35.0,13426560000.0,19.9,4.35,4.34,434.0,15.059800000000001,3.4620229885057476,13462329600.0,6.0,7.4,0.0,0.0,0.5,0.0,1.0,10.2,8.7,18.9,14.705882352941178,3.5,0.0,0.0
500,500,,,13403923200.0,,,,,,,,,,,,,,,13.0,18.0,31.0,27.77777777777778,3.0,0.0,0.0
501,501,NA,29.0,13414464000.0,3.44,3.75,7.46,746.0,25.886200000000002,6.902986666666667,13434854400.0,4.0,7.6,18.0,72.0,0.5,0.864,0.0,15.4,13.7,29.1,11.038961038961045,0.0,0.0,0.0
502,502,,,13372560000.0,,,,,,,,,,,,,,,21.0,16.0,37.0,23.809523809523807,3.0,0.0,0.0
503,503,00054,36.0,13537152000.0,1.97,1.82,5.22,522.0,18.1134,9.952417582417581,13537238400.0,1.8,7.5,88.0,158.4,1.0,20.0376,0.0,20.6,15.8,36.400000000000006,23.300970873786408,1.0,0.0,0.0
504,504,00125,25.0,13504579200.0,1.25,2.93,5.55,555.0,19.2585,6.5728668941979524,13503888000.0,,,,,,,,23.9,22.7,46.599999999999994,5.020920502092047,3.0,0.0,0.0
505,505,,,13452048000.0,,,,,,,,,,,,,,,17.6,18.5,36.1,4.864864864864858,1.0,0.0,0.0
506,506,00166,29.0,13591152000.0,3.12,4.14,9.09,909.0,31.5423,7.618913043478262,13591152000.0,3.8,7.5,9.0,34.199999999999996,0.3,1.1969999999999998,0.0,12.9,15.0,27.9,13.999999999999998,3.0,0.0,0.0
507,507,,,13359859200.0,,,,,,,,,,,,,,,8.9,10.7,19.6,16.822429906542048,3.0,0.0,0.0
508,508,,,13435027200.0,,,,,,,,,,,,,,,14.5,12.7,27.2,12.413793103448281,0.0,0.0,0.0
509,509,,,13370659200.0,,,,,,,,,,,,,,,14.5,16.6,31.1,12.650602409638562,0.0,0.0,0.0
510,510,,,13488595200.0,,,,,,,,,,,,,,,16.5,10.2,26.7,38.18181818181819,4.0,1.0,0.0
511,511,00125,39.0,13476844800.0,6.33,2.49,6.69,669.0,23.2143,9.323012048192771,13452393600.0,1.8,7.6,60.0,108.0,1.9,13.5,0.0,8.2,18.8,27.0,56.382978723404264,2.0,0.0,0.0
512,512,00054,37.0,13422067200.0,4.07,4.62,4.81,480.99999999999994,16.6907,3.6127056277056275,13420857600.0,3.0,7.2,115.0,345.0,0.4,68.31,0.0,11.0,10.9,21.9,0.909090909090906,0.0,0.0,0.0
513,513,00053,29.0,13336790400.0,6.76,6.04,7.11,711.0,24.6717,4.084718543046358,13336790400.0,0.5,7.2,0.0,0.0,0.5,0.0,1.0,9.7,9.9,19.6,2.020202020202031,0.5,0.5,0.0
514,514,NA,40.0,13461724800.0,12.13,3.97,6.79,679.0,23.561300000000003,5.934836272040303,13461984000.0,6.0,7.4,0.1,0.6,0.3,0.0,0.0,12.4,14.0,26.4,11.428571428571425,2.5,0.0,0.0
515,515,00131,37.0,13399689600.0,8.08,2.95,8.86,886.0,30.7442,10.421762711864407,13397270400.0,6.0,7.4,40.0,240.0,0.9,32.4,0.0,4.7,14.0,18.7,66.42857142857143,4.0,0.0,0.0
516,516,00030,32.0,13353206400.0,6.0,2.58,7.6,760.0,26.372,10.22170542635659,13353206400.0,4.0,7.4,65.0,260.0,0.4,73.32,0.0,14.3,14.5,28.8,1.3793103448275814,0.0,0.0,0.0
517,517,,45.0,13359859200.0,,,,,,,,,,,,,,,19.3,0.0,19.3,100.0,0.0,0.0,0.0
518,518,,,13392691200.0,,,,,,,,,,,,,,,16.0,15.0,31.0,6.25,3.0,0.0,0.0
519,519,NA,29.0,13459824000.0,9.16,5.61,3.55,355.0,12.3185,2.1958110516934046,13420252800.0,2.2,7.2,1.5,3.3,0.2,0.0429,0.0,8.4,9.4,17.8,10.638297872340425,3.5,0.0,0.0
520,520,,,13367635200.0,,,,,,,,,,,,,,,17.0,15.0,32.0,11.76470588235294,2.5,0.0,0.0
521,521,,,13456886400.0,,,,,,,,,,,,,,,18.5,17.9,36.4,3.243243243243251,0.0,0.0,0.0
522,522,,,13409020800.0,,,,,,,,,,,,,,,20.0,15.0,35.0,25.0,2.0,0.0,0.0
523,523,00049,19.0,13571539200.0,1.72,1.35,6.87,687.0,23.838900000000002,17.658444444444445,13593484800.0,3.5,7.4,28.0,98.0,1.3,13.475,0.0,15.9,12.7,28.6,20.12578616352202,3.0,0.0,0.0
524,524,00065,46.0,13603593600.0,6.9,3.5,2.4,240.0,8.328,2.3794285714285714,13603593600.0,1.5,7.6,3.0,4.5,1.3,0.0,0.0,25.6,7.1,32.7,72.265625,0.0,0.0,0.0
525,525,,,13371868800.0,,,,,,,,,,,,,,,12.0,12.0,24.0,0.0,0.0,0.0,0.0
526,526,,,13384310400.0,,,,,,,,,,,,,,,17.0,11.7,28.7,31.1764705882353,4.0,0.0,0.0
527,527,00012,26.0,13387593600.0,6.03,5.18,7.73,773.0,26.823100000000004,5.1782046332046345,13399171200.0,3.0,7.5,15.0,45.0,0.4,0.225,0.0,11.8,10.2,22.0,13.559322033898317,1.5,0.0,0.0
528,528,80040,42.0,13463539200.0,4.89,3.89,2.81,281.0,9.7507,2.5066066838046273,13461724800.0,2.5,7.4,8.0,20.0,1.1,0.15,0.0,11.4,8.5,19.9,25.438596491228072,2.5,0.0,0.0
529,529,,,13478572800.0,,,,,,,,,,,,,,,23.6,19.7,43.3,16.525423728813568,2.5,0.0,0.0
530,530,00151,37.0,13380076800.0,7.66,2.87,4.61,461.00000000000006,15.996700000000002,5.573763066202091,13378867200.0,2.0,7.5,12.0,24.0,0.6,0.576,0.0,12.0,10.0,22.0,16.666666666666664,2.0,0.0,0.0
531,531,,44.0,13504060800.0,,,3.73,373.0,12.943100000000001,,13502505600.0,,,,,,,,6.8,8.3,15.100000000000001,18.072289156626514,0.0,0.0,0.0
532,532,NA,45.0,13454726400.0,1.92,1.77,3.81,381.0,13.2207,7.4693220338983055,13455936000.0,0.2,6.4,0.0,0.0,2.0,0.0,1.0,28.4,23.2,51.599999999999994,18.309859154929576,1.5,0.0,0.0
533,533,,,13466563200.0,,,,,,,,,,,,,,,37.2,35.0,72.2,5.913978494623663,1.0,2.0,0.0
534,534,,,13388198400.0,,,,,,,,,,,,,,,13.0,12.0,25.0,7.6923076923076925,2.5,2.5,0.0
535,535,NA,,13592793600.0,8.2,5.1,7.32,732.0,25.4004,4.980470588235295,13592793600.0,2.2,7.6,38.0,83.60000000000001,1.4,6.771600000000001,0.0,12.9,12.3,25.200000000000003,4.651162790697672,2.0,0.0,0.0
536,536,00161,32.0,13528857600.0,3.24,3.43,4.72,472.0,16.3784,4.775043731778426,13530067200.0,2.2,7.6,25.0,55.00000000000001,0.5,1.9800000000000004,0.0,0.0,13.0,14.0,100.0,0.0,0.0,0.0
537,537,,,13504924800.0,,,,,,,,,,,,,,,14.2,17.7,31.9,19.774011299435028,2.0,1.0,0.0
538,538,04022,18.0,13404268800.0,3.13,1.53,4.29,429.0,14.8863,9.729607843137256,13404268800.0,3.0,7.4,30.0,90.0,0.4,10.8,0.0,17.5,14.0,31.5,20.0,4.0,0.0,0.0
539,539,,,13451961600.0,,,,,,,,,,,,,,,12.5,11.7,24.2,6.400000000000006,2.0,0.0,0.0
540,540,NA,34.0,13354416000.0,5.76,2.44,3.3,330.0,11.451,4.693032786885246,13289616000.0,4.0,7.5,65.0,260.0,0.6,39.78,0.0,0.0,11.0,11.0,100.0,0.0,0.0,0.0
541,541,,,13424140800.0,,,,,,,,,,,,,,,13.7,10.3,24.0,24.817518248175176,2.0,0.0,0.0
542,542,,,13422326400.0,,,,,,,,,,,,,,,14.0,11.6,25.6,17.142857142857146,0.0,0.0,0.0
543,543,00139,,13588041600.0,2.07,6.46,7.46,746.0,25.886200000000002,4.007151702786378,13588041600.0,,,,,,,,19.7,14.5,34.2,26.395939086294412,4.0,0.0,0.0
544,544,00173,35.0,13442025600.0,3.02,1.7,5.04,504.0,17.4888,10.287529411764707,13435027200.0,2.8,7.4,100.0,280.0,0.6,49.28,0.0,16.3,16.3,32.6,0.0,0.0,0.0,0.0
545,545,NA,31.0,13369795200.0,1.79,2.27,6.56,656.0,22.7632,10.02784140969163,13367116800.0,3.0,7.5,58.0,174.0,0.6,0.0,0.0,17.0,15.0,32.0,11.76470588235294,0.0,0.0,0.0
